1 3.32342 22.1591
1 -9.41636 12.7427
1 -22.1562 3.32637
-1 22.1562 -3.32637
-1 9.41636 -12.7427
-1 -3.32342 -22.1591
1 12.7398 9.41931
1 -12.7398 -9.41342
-1 3.32342 22.1532
-1 -9.41636 12.7368
-1 -22.1562 3.32048
1 22.1562 -3.32048
1 9.41636 -12.7368
1 -3.32342 -22.1532
-1 12.7398 9.41342
-1 -12.7398 -9.41931
